Tipo,Texto,Chave
Relacionado,Sentiu falta de algum ?,548
Relacionado,Nem a Micheque corrimão quis ir nessa manifestação flopada.,548
Relacionado,Não sentii falta de alguns. Sentiu falta de todos!,548
Relacionado,Ninguém apareceu,548
Relacionado,ACABOU PORRA,548
Relacionado,Vcs são tão trouxa que não vê quando ele fala isso só mostra que não são político são só parasita MMA do dinheiro público sme projeto nenhum pra população um político de vdd chama todos cm eles até posição pra passar uma boa impressão isso e política .,548
Relacionado,A vdd que sem os massa de manobra bostonaro já tinha sumido da face da terra político Zé ruela falou que nunca ia fechar cm centrão o que fez fechou cm centrão agra tá mamando no kassab pra aprovar anistia pra se beneficiar a usa aqueles coitado pra dizer que por eles.,548
Relacionado,"Polícia estoura ""bunker"" de líder do Comando Vermelho no Rio de Janeiro",548
Principal,"O Ministro Mauro Vieira analisou a conjuntura internacional e os desafios do momento para a política externa brasileira em conferência aos alunos de relações internacionais do Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa (IDP), em Brasília.",549
Relacionado,"O Ministro Gilmar Mendes, do STF, professor e fundador do IDP, participou da conferência. 
Mauro Vieira enfatizou a importância do engajamento do Brasil em esforços da comunidade internacional em favor da paz e do multilateralismo. Íntegra do discurso:",549
Relacionado,Anao diplomático!!,549
Relacionado,Fora cambada de incompetente,549
Principal,#Brasil  #Política  #Direito Eu tenho bala na agulha! Se eu tivesse poder eu faria uma revolução sim! Tuodo que é contráiro ao bem tudo que nãoquer que o Brasil saia do subdesenvolvimento tudo que não querque pessoas tenham outro nível tudo que fingem pordh teria um fim,550
Relacionado,#Braisl  #Política Correção: Contrário.,550
Principal,"  Brasil  

Eduardo Bolsonaro anuncia licença da Câmara para ficar nos EUA 
 
Deputado cita perseguição política no Brasil e planeja longo período fora  Brasil  

Eduardo Bolsonaro anuncia licença da Câmara para ficar nos EUA  Deputado cita perseguição política no Brasil e planeja longo período fora   Em 18 de março de 2025, a Revista Oeste informou que Eduardo Bolsonaro, deputado federal e filho do ex-presidente Jair Bolsonaro, anunciou uma licença de seu mandato na Câmara dos Deputados para permanecer nos Estados Unidos. A decisão, revelada em um vídeo, é motivada, segundo ele, pela perseguição política no Brasil, especialmente após ações do STF contra figuras bolsonaristas. Eduardo planeja ficar nos EUA por tempo indeterminado, citando segurança e oportunidades políticas, enquanto continua defendendo a narrativa de “ditadura” no Brasil. A notícia gerou reações divididas: apoiadores veem coragem, enquanto críticos acusam fuga de responsabilidades. O anúncio coincide com tensões políticas no país, incluindo investigações contra sua família, e reforça a polarização entre governo e oposição, com impacto nas eleições de 2026. Em 18 de março de 2025, a Revista Oeste informou que Eduardo Bolsonaro, deputado federal e filho do ex-presidente Jair Bolsonaro, anunciou uma licença de seu mandato na Câmara dos Deputados para permanecer nos Estados Unidos. A decisão, revelada em um vídeo, é motivada, segundo ele, pela perseguição política no Brasil, especialmente após ações do STF contra figuras bolsonaristas. Eduardo planeja ficar nos EUA por tempo indeterminado, citando segurança e oportunidades políticas, enquanto continua defendendo a narrativa de “ditadura” no Brasil. A notícia gerou reações divididas: apoiadores veem coragem, enquanto críticos acusam fuga de responsabilidades. O anúncio coincide com tensões políticas no país, incluindo investigações contra sua família, e reforça a polarização entre governo e oposição, com impacto nas eleições de 2026.",551
Principal,"Brasil não é lugar seguro para fazer oposição, diz Eduardo",552
Relacionado,Isso pq o pai dele fez uma manifestação na praia um dia antes,552
Relacionado,"Fim da narrativa. Não é investigado, não é indiciado, não é réu, não sofreu nenhuma medida restritiva de direitos, nem atentado de nenhum tipo. O presidente do partido dele diz que voltará em 2026 para concorrer! 

O pedido de anistia nos EUA seria uma  fraude.",552
Relacionado,"O Brasileirão tá de volta, e já com um clássico nacional para você curtir no Premiere. Assine agora por R$29,90/mês no plano anual e assista à melhor transmissão de Gigante da Colina x Peixe. É emoção do início ao fim.",552
Relacionado,"Como acontece em todo regime ditatorial, este que a grande imprensa finge não existir, atuando como cúmplice para sua implantação.",552
Relacionado,os outros 200 bolsonaristas vão embora com você? deus seja louvado,552
Relacionado,"Esse bostinha não aguentaria 5 minutos nas mãos do Ustra... São essas frangas aí que debocham da Dilma , que enfrentou tortura FÍSICA e psicológica do ídolo dele de cabeça erguida, sem entregar nenhum de seus companheiros. Os covardes choram até por causa de passaporte",552
Relacionado,Um cabo e um soldado são suficientes.,552
Relacionado,"A esquerda é que pode falar, aqui a extrema direita só fala em metralhar opositores políticos, matam pessoas em seus aniversários, pedem ditadura e a volta do AI5, destroem patrimônio público tentando golpe de Estado, colocam bomba no aeroporto, está difícil.",552
Relacionado,"Incrível...No dia 01/03 o Ditador Moraes deu 5 dias pra PGR se manifestar sobre apreensão de passaporte do Eduardo Bolsonaro...

Hoje é dia 18/03 e somente após o Eduardo anunciar exílio dos EUA , tanto o PGR (capacho do Gilmar Mendes) quanto o Ditador De tofa decidem arquivar a",552
Relacionado,"Com um PSICOPATA NO PODER, NÃO MESMO",552
Relacionado,Brasil não é lugar seguro pra quem trama contra a democracia e as instituições democráticas do país.,552
Relacionado,"Mas quem disse que vcs vagabundos sabem fazer oposição?
Fazer oposição sempre foi mérito da esquerda.
Com essa oposição de merda como Gayer fez?
Oposição propagando fakes news?
E quando inventam de falar de Janja?
Vcs são muito podres e fracos
Depois não aguentam os deboches",552
Relacionado,"Brasil não é lugar seguro nem para o homem comum, que vive acoado por homens criminosos, que são protegidos por outros homens poderosos, imagine para ser oposição do regime que usa a justiça como arma política.",552
Relacionado,"O Brasil não era seguro para fazer oposição durante os 21 anos de ditadura militar que esse vagabundo enaltece. Naquela época, fazer oposição significava a tortura, morte e desaparecimento. As prisões eram feitas sem mandato, os presos ficavam incomunicáveis e sem advogados.",552
Relacionado,"Engraçado que só o Eduardo foi embora... o Carlos e o Flávio ficaram aqui. Será que só o Eduardo faz ""oposição""?",552
Relacionado,Brasil não vive uma democracia plena. Está certo Eduardo de combater o regime de excessão no exterior.,552
Relacionado,"ah entendi, a Nikole faz um dos maiores escândalos de fake news do país sobre o pix e nada acontece com ela, mas pro bananinha arregão o Brasil não é seguro para fazer oposição",552
Relacionado,E queria brincar de 'guerrinha' com a Venezuela.  https:// onews-em-pauta/video/russia-envia-para-a-venezuela-avioes-para-transporte-de-misseis-nucleares-7226666.ghtml …  https:// sia-envia-avi%C3%B5es-de-guerra-para-a-venezuela/a-46671778 …,552
Relacionado,"Muito chato isso, não se pode nem planejar golpe e assassinato de presidente e ministros em paz",552
Relacionado,@revistaoeste pautando as outras mídias! Parabéns!!!,552
Relacionado,Dessa vez sou obrigado a concordar com o pilantra cagão fujão #PunhalVerdeEAmarelo,552
Relacionado,"Galera faz uma manifestação no fim de semana, com apoio de congressistas e governadores e agora me dizem que há perseguição? Me poupe! Cagão",552
Relacionado,"Pensei que era político, mas se trata de um comédia",552
Relacionado,"O valentão do cabo e soldado, hoje foge como um rato.",552
Relacionado,"CNN, a Fox do Brasil.",552
Relacionado,"Que país ingrato, não se pode nem planejar um golpe ou tentar matar o  presidente e ficar impune.",552
Relacionado,Kkkkkk verme inútil,552
Relacionado,O q adianta fazer oposição fora do país??? Rs,552
Relacionado,"No arbítrio em voga, vale tudo contra a direita. Pela coreografia da PGR e de Alexandre de Moraes, é bem plausível que o passaporte do deputado fosse apreendido, caso retornasse ao Brasil.",552
Relacionado,"@LulaOficial comprou a imprensa comprou @STF_oficial comprou @MPF_PGR e está limpando o caixa do Brasil. Esse vagabundo é sócio de maduro, tem negócio em Cuba, tudo com dinheiro que ele rouba de nos.",552
Relacionado,"Traduzindo pro bananes: ""a gente não pode nem dar um golpe""",552
Principal,#Brasil  #Política Eu não aceito sarjetas dando lições. EU não aceito críticas a Israel dos que se vivessem na época de Hitler apoiariam em 39 o pacto germano-soviético. EU sei as contradições eu sei a lógica deles e se gritasse e eu comandasse o Brasil eu arrebentaria todos todos,553
Principal,"Que várzea... 

Ter quase 60 anos em um país como o Brasil é ter convivido, evidentemente, com muita porcaria na frente política.

Mas o que a gente está vendo hoje, ultrapassa qualquer coisa que eu podia ter imaginado quando comecei a me interessar pelo assunto 40 e poucos anos atrás.  Que vergonha, que terceiro-mundismo, que bananeirisse.",554
Relacionado,"O assustador é constatar exatamente isso. Tenho 62, só comecei a suspeitar que havia de podre na Dinamarca há uns 10 anos e nos 3, estou apavorado com o que ficou claro na fraudemia e com a evolução das loucuras Woke na Europa, onde suspeito que é uma versão avançada do Brasil.",554
Relacionado,Ontem eu tive uma crise de enrijecimento dos músculos do corpo inteiro (poderia ser um músculo específico...kkkkk) e o médico falou que é pico de estresse. Ele pediu para eu parar de ver notícias sobre política e relaxar um pouco. Sinto uma depressão pelo abandono do País.,554
Relacionado,"Mas dá mesmo, cara!

Olha que a gente só quase trata de assunto lá de fora e às vezes tem vontade de parar. Imagina quem tem que fazer isso o dia inteiro falando de Brasil.",554
Relacionado,"Eu confesso que estou tão chateada com o que está acontecendo no Brasil que eu me afastei um pouco das notícias.
Me dá um pouco de depressão, sem falar na irritabilidade que vai para as alturas.",554
Relacionado,"Dá, porque é sempre uma perspectiva. O tempo é lento e as notícias rápidas.",554
Relacionado,"Sempre me vem à mente o país chamado Val Verde, usado em alguns filmes. Me lembro de um episódio de Profissão Perigo que o ditador era o Juiz, Xerife, prefeito, tudo... Era a cara do Brasil de hoje. O mais triste é saber que no seu entorno não há UM SER que está percebendo.",554
Relacionado,"Nunca vi o país tão abandonado...a impressão exata é essa: abandono! Os ladrões de sempre não querem - não precisam - fingir espírito republicano, os vendilhões tomaram conta do templo e os vestais foram expulsos ou mortos! Só temos a nós mesmos, o povo!",554
Relacionado,Idem.,554
Relacionado,É a (re)evolucão do mal...,554
Relacionado,"Calma, o pior sempre aida está por vir...",554
Relacionado,falou e disse.,554
Relacionado,Estão voltando pra ASIA?,554
Relacionado,"Eu adoro esse país. Não quer dizer que eu possa me conformar com qualquer coisa...

(se é que eu entendi seu comentário eheheheh)",554
Principal,"O que demorou 18 dias,em menos de 3 horas um parecer e uma decisão a jato,logo depois do anúncio do exílio político de um deputado,que inclusive é filho de um perseguido político que tem passaporte retido.
Agora é correr com a narrativa que no Brasil não há perseguição política",555
Relacionado,"É muita eficiência, meu povo!",555
Principal,Petistas afirmam que Moraes ia confiscar passaporte de Eduardo,556
Relacionado,dois petistas cabeça de,556
Relacionado,Invejosos,556
Principal,"EM BREVE, TAMBÉM ESTAREMOS FECHANDO A NOSSA PÁGINA NO X.

- POLÍTICA CRIMINOSA DO BRASIL, NUNCA MAIS.",557
Relacionado,#somostodosbolsonaro,557
Relacionado,"Nove jogos por rodada com a transmissão que ninguém faz igual é só no Premiere. Assine a partir de R$ 29,90/mês e garanta seu lugar na torcida pelo seu time do coração no melhor campeonato do mundo.",557
Principal,A decisão do deputado Eduardo Bolsonaro de se afastar do cargo escancara ao mundo a realidade da perseguição política no Brasil: qualquer um pode ser criminalizado sem ter cometido crime algum. A missão não é só eleitoral mas também de estabelecer um estado de direito.,558
Relacionado,"Deputado, você devia construir um projeto presidencial pra mudar este país, se desvincule do PL e do bolsonarismo para trabalhar neste sentido, o maior eleitorado do país hoje é o grupo dos chamados isentões, o que falta é alguém que consiga aglutinar todos os votos deste grupo e",558
Relacionado,"É uma vergonha o Brasil voltar a ter presos políticos, crime de opinião, censura, jornalistas e políticos exilados, o 5TF acabou com a democracia brasileira.",558
Relacionado,@BolsonaroSP faz mais pelo Brasil que 99% do @plnacional_,558
Relacionado,"Bandido fujão...Um lesa pátria!
Ficou com medo de voltar e ter o seu passaporte apreendido, e provavelmente preso por conspirar contra o país.
Temos que fazer igual ao Trump...Se não for um Patriota não merece viver aqui.
Brasil é dos brasileiros!!!",558
Relacionado,Saia candidato à presidência em 2026. Não há ninguém mais preparado e mais honesto do que o senhor. Trabalhe para ser conhecido em todo o país e se eleja.,558
Relacionado,"Se em.2026 o povo não mudar , renovar o Congresso Nacional , não terá chance de mudar este inferno q virou o Brasil ...espero que outros deputados não saiam do Brasil porque da uma sensação de medo , de estarmos ficando sozinhos , sei lá ...",558
Relacionado,"Ahhh para principe.
Achei que teríamos “ A maior oposição da história”.
E só temos um monte de defensores de Bolsonaro e sua família.
Abandone esses covardes e vamos trabalhar por uma direta decente.",558
Relacionado,"Também reconheço o impacto da decisão dele, do plano pessoal ao político e diplomático.

No lugar dele eu faria a mesma coisa.

Espero apenas que a PRESIDÊNCIA DA CREDN seja alocada a um parlamentar qualificado como o Deputado Luiz Philippe !!!

Me decepcionarei muito se o",558
Relacionado,"O VALOR DA LIBERDADE. St. Agostinho no séc.4 revelou ao mundo o ""livre arbítrio"" como sendo dádiva de Deus. Nesse caminho, a liberdade é fundamental ao exercício pleno da vida. É de justiça. É inata. Divina. Negá-la atenta contra a vontade do Altíssimo. Pecado mortal.",558
Relacionado,Boa tarde abençoada. É com tristeza que vejo nosso país se transformando numa ditadura. Não é nada bom!,558
Relacionado,"Acho muito tarde essas atitudes todas , já vivemos em uma ditadura ! Os próximos passos é empobrecer a população ! 

Já somos uma Venezuela GRANDE.",558
Relacionado,Já viramos uma Venezuela a muito tempo,558
Relacionado,"Entendeu que vai ser perseguido (realmente) e vai perder o passaporte se voltar, ele não quer dar essa chance pq sabe que acontece assim que ele pisar aqui.",558
Relacionado,E o Congresso nao faz nada. Vcs são uma vergonha @SenadoFederal  @camaradeputados,558
Relacionado,"Gente ele só pediu uma licença.  Ele já estava nos EUA. Tudo isso foi para criar comoção em volta da família Bolsonaro. Será que ninguém enxerga isso? Parem de se preocupar com o Clã e vão trabalhar pelo povo. #ForaLulaja , Bolsonaro nunca mais.",558
Relacionado,Seria interessante se fazer um mapa dos juristas cumplices do regime.apenas para se ter a real grandeza do tamanho do problema. Já deixou de ser eleitoral há várias décadas. É miséria votando em mais miséria e muitos aplaudindo sem saber o porquê. Triste.,558
Relacionado,Vergonha ao congresso. Ulisses Guimarães deve estar se contorcendo...,558
Relacionado,"Ahh tenha dó. Ele andava de um lado para outro livre, só arrumando encrenca, problemas e confusão. Qual projeto de lei ele apresentou para melhorar a vida do povo que vive no Brasil acima de tudo????",558
Relacionado,Partiu meu coração mas ele fez o correto. Deus nos ajude,558
Relacionado,E desde quando o senhor está preocupado?,558
Relacionado,Até você nessa ? Sassinhora e eu te defendia.,558
Relacionado,"Não tem perseguição política NENHUMA......
Pra que sair do país se ele mesmo diz que não deve nada??

QUEM NÃO DEVE NÃO TREME",558
Relacionado,Respeito a decisão dele.,558
Relacionado,Mostra bem a perseguição política aqui,558
Relacionado,"Decisão sábia, qualquer ditadura tem seus exilados, e como disse Olavo, “Não se combate uma ditadura de dentro dela”. 
Sabe quando nós vamos parar? NUNCA!!!",558
Relacionado,"pra mim, esse perseguicao sem ter transgredido a lei e puro equivoco,
houve crime de responsabilidade federal e crime contra a soberania, e ha de harcar com a lei, e tendo estado de frente com a responsabilizacao ele fogi pra outro pais assinando sua carta culpa",558
Relacionado,"Quem vai reestabelecer o estado de direito depois que o Frouxonaro entregou tudo de bandeja.
Quem vai colocar o guiso no gato?",558
Relacionado,"Aliás seu mando está por um fio por causa da zambeta, não!
Kkkkkkkkkkkkk",558
Relacionado,A missão é  voltarmos a ser um País com P maiúsculo.,558
Relacionado,Estamos vivenciando o mesmo modus operandi de 64,558
Relacionado,"É preocupante a atitude dele por duas razões: uma que denota um desrespeito com o seu eleitorado, que confiou nele para defendê-los e representá-los; outra que escancara que nossa Constituição é rasgada pela Instituição de Estado que deveria defendê-la!",558
Relacionado,Cadê a imunidade dos parlamentares?!,558
Relacionado,Fez muito bem !,558
Relacionado,"Tudo que eles conseguem é a revolta do povo pelas injustiças, se Bolsonaro já era Grande se tornou ENORME. A força que os Bolsonaros passam para o povo ficará marcado. 
E eles merecem todos o apoio, sejam eles ou quem eles confiam o povo elegerá.",558
Relacionado,"Discordo, se Eduardo Bolsonaro quer se habilitar a liderar a ""resistência"", tem que ficar e lutar. Parece-me um erro político grave, refugiar-se nos EUA. Vai ser chamado de covarde. Se quer se habilitar à Presidência, tem que liderar o combate no campo de guerra.",558
Relacionado,"Por que o PL não te indicou pra substituir o Eduardo na presidência da comissão de relações internacionais? Talvez esteja na hora de deixar esse partido porcaria. Nunca prestigiam suas opiniões, de forma geral muito acertadas.",558
Relacionado,"Infelismente dependemos da ajuda de outro país,de um congresso de outro país.",558
Relacionado,Até porque não tem como fazer campanha quando todo mundo já sabe que o legislativo é dispensável. Nem falsas promessas convence rsrs,558
Relacionado,Se eu não assistisse ao @kimPaim eu acharia que o Sr. Era da direita raiz . Mas sei que não é e graças a Deus a Comissão ficou pro Felipe Barros,558
Principal,Deputado cotado para relatar IR defende compensação a estados e municípios,559
Relacionado,Entregadores de aplicativos anunciam greve para hoje em todo Brasil,559
Principal,Vcs não acompanham política no Brasil né? Ela tem muito mais o que fazer,560
Relacionado,queria com legenda em português pq vou tentar mandar pra erika hilton,560
Principal,"Solução vai vir dos EUA para resgatar liberdades no Brasil, diz Eduardo",561
Relacionado,"Sei.
Como está a vida na casa do pateta? @BolsonaroSP",561
Relacionado,A liberdade que eles querem é crime no código penal brasileiro.,561
Relacionado,"Super patriótico,  pedir ajuda estrangeira contra seu país, sendo deputado e detentor do poder de legislação... Quem aplaude isso não teve escolaridade, tá doido!",561
Relacionado,""" verás que um filho teu foge para os EUA""",561
Relacionado,Aqui no Brasil está tendo privação de liberdade pra cidadão de bem?,561
Relacionado,Essa é a “liberdade” do Brasil,561
Relacionado,Por isso já é um criminoso porque pede abertamente a interferência de outro país.,561
Relacionado,Esse cara fala como se o Brasil fosse uma republiqueta sujeita a castigo de algum outro país!,561
Relacionado,Corno traidor da pátria,561
Relacionado,Aquele pen drive que ele foi buscar na Copa no Catar em 2022 já veio?,561
Relacionado,"Esse cara sofre de alguma doença mental, só pode! Ele tá achando que é alguém muito relevante na política e que não tem liberdade no Brasil! Que maluco!!",561
Relacionado,"Traidor da pátria,entreguista,uma vergonha para aqueles que o elegeram.",561
Relacionado,"Surreal ter que ouvir isso. O cara sistematicamente, fala em intervenção estrangeira. Querem repetir 1964",561
Relacionado,"Absurdo o que este cara fala, esta completamente louco ... Vivemos num pais tranquilo e o cara esta metendo uma pilha para estimular rupturas por mero capricho e arrogância. Que família desgraçada essa!! Eles não falam pelo povo e sim por eles ...",561
Relacionado,A retalhação contra Moraes e sua gestapo está chegando!,561
Relacionado,Ele acaba de cometer 4 crimes graves,561
Relacionado,Trump passeando com seus pets,561
Relacionado,"que delírio é este mds?
precisa internar este homi, não está bem da saúde!
a família não liga? 

Milhões de brasileiros estão livres, com suas liberdades. Tanto que o Carnaval bombou este ano!

Em que mundo ele vive? Salvar quem?",561
Relacionado,"Alguém avisa para esse traidor da pátria, que o Brasil não pe república de bananas, embora ele seja uma bananinha. Que o Supremo não é vassalo. Simples! Que família que está se borrando de medo de julgamento. Sem anistia aos criminosos!",561
Relacionado,"Golpista traidor. Essa história de passaporte é conversa. PF e PGR já devem ter provas incontestáveis de crimes desse sujeito. Ele ficou sabendo e fugiu.
Quinta coluna entreguista. @1Desmascarando  @ChicoAlvesRio  @secomvc  @brasil247  @rvianna  @hilde_angel  @Glauber_Braga",561
Relacionado,"Fujão . Quem não deve, não teme",561
Relacionado,"Discurso vazio e sem sentido, nem sendo muito gado da para engolir. Falso, traidor da pátria, embusteiro.",561
Relacionado,"Estamos sob a tutela de uma máfia de Toga autoritária e antidemocrática. Basta observar as prioridades desta justiça seletiva do Brasil, que prende parlamentares da oposição ao governo, cidadãos de bem presos e condenados há 17 anos de prisão, arbitrariamente e ilegalmente",561
Relacionado,Só engana os trouxas.,561
Relacionado,Como o cara se considera Patriota?? Deveria ser processado por crime de lesa-pátria!,561
Relacionado,"Mas que bravata, hein?
Podemos supor que o citado se cansou dessa interminável patacoada infrutífera, quem sabe depois de ver o tremendo flop no último domingo, e teria aproveitado essa encenação, protagonizada por ele mesmo, para jogar a toalha?",561
Relacionado,"Todo nazifascista é covarde por natureza. Bananinha, conhecido como piroca de Bonsai.",561
Relacionado,Mimimi é com a extrema direita #SemAnistia  #BolsonaroNaCadeia,561
Principal,Eduardo: Sempre tive apoio do PL para ficar nas Relações Exteriores,562
Relacionado,Fujão,562
Relacionado,Isso é um Zé ruela,562
Relacionado,Covarde !! Capão!!,562
Relacionado,"Agora vai poder fazer as relações exteriores diretamente lá nos EUA. Quem sabe até abra uma parceria com Allan dos Santos, um trabalha de Uber outro de chapista em hamburgueria...",562
Relacionado,isso eh um vagabundo,562
Relacionado,#SomosTodosBolsonaro,562
Relacionado,Teve não,562
Relacionado,"Vem pra casa, amor",562
Relacionado,não vai ter rachadinhas,562
Relacionado,Pois é tanta perda de tempo eu quero eu quero e depois se exilou.,562
Relacionado,"Ele tem que se decidir se estava vivendo em uma ditadura como disse no vídeo chorando, perseguido, se era o nome a assumir as Relações Exteriores. O pai dele, o, pai do golpe estava fazendo uma passeata livremente na ditadura que eles vivem. Não era só 1 soldado e 1 cabo?",562
Relacionado,FAMÍLIA BOLSONARO É MITÔMANO,562
Relacionado,Lógico. O Partido de Ladrões tem que apoiar ladrão.,562
Relacionado,Parece que ele não sabe o que é política.,562
Relacionado,Sei …,562
Relacionado,"O PL, com dinheiro público, vai sustentar esse vagabundo nos EUA",562
Relacionado,TRAIDOR IMUNDO,562
Relacionado,E vai ter ajuda do @plnacional_ para ficar nos EUA?,562
Relacionado,CNN puxar mais o saco vai lamber botas,562
Relacionado,"Elegeu o Alcolumbre e o Mota pra que, então, seu covarde??
Frouxo. #fujão",562
Relacionado,E está reclamando de ditadura ?,562
Relacionado,"É só isso mesmo, Floupos? ops, Boulos.",562
Relacionado,"Vazio total. A manifestação de Boulos comprova que o vazio de dentro pode ser visto pelo vazio de fora. Quanto mais vazia a carroça, mais barulho ela faz, diz o ditado. Nesse caso, é menos. O vazio de Boulos encheu a Paulista de…vazio.",562
Relacionado,"Bolsonaro e Nikolas zombam ato de Boulos na Paulista contra anistia

Políticos disseram que o evento flopou. O deputado mineiro chegou a dizer que ""se o Bolsonaro comer um pastel na Paulista, dá mais gente""

Leia: https://",562
Relacionado,"FATO! William Waack afirma que a credibilidade da imprensa tradicional foi para o ralo. Segundo ele, a imprensa também deixou de ser vista como à guardiã das veracidades objetivas dos fatos.",562
Principal,Comissão Especial destinada a acompanhar as ações de combate ao câncer no Brasil debate agora o tema Política Nacional de Controle do Câncer - realidade das mulheres.,563
Relacionado,"Em debate na Câmara dos Deputados, especialistas pediram rapidez na implantação da Política Nacional de Prevenção e Controle do Câncer e correção de falhas no atendimento às mulheres na rede pública. Ouça na @RadioCamara :",563
Relacionado,A implantação da Política Nacional de Prevenção e Controle do Câncer foi tema de debate na Câmara nesta terça (18) na Comissão Especial de Combate ao Câncer no Brasil.,563
Relacionado,A comissão da Câmara que acompanha as ações de combate ao câncer no Brasil discutiu a implementação da Política Nacional de Prevenção e Controle da doença e a realidade vivida pelas mulheres. Confira na @tvcamara :,563
Relacionado,"O Brasileirão começou, e a primeira rodada já chega com Imortal x Galo, um duelo de peso pra vibrar do início ao fim. Assine o Premiere por R$29,90/mês no plano anual e viva com exclusividade cada lance do clássico nacional.",563
Principal,Líder do PL na Câmara apoia Eduardo Bolsonaro e critica STF,564
Relacionado,#SomosTodosBolsonaro,564
Relacionado,Iukiko?,564
Principal,"Aqui é o início da pior parte da desestabilização política, no Brasil.",565
Relacionado,Eduardo Bolsonaro cogita pedir asilo nos EUA e diz não haver mais armas no Brasil contra Moraes. Deputado afirma à Folha que ministro é 'monstro descontrolado' e que 'única esperança' é no exterior. Leia em: https://mla.bs/912f6571 https://,565
Relacionado,Uma parcela grande da população vai cair fácil nesse papo. Vão realmente acreditar que o judiciário está contra o povo.,565
Principal,"Comissão de Relações Exteriores deve ser de Filipe Barros, diz Bolsonaro",566
Relacionado,#CNN360 a alma do Bolsolixo está corrompida pelo ódio e pela ganância,566
Relacionado,"O que esse parlamentar faz não é brincadeira. Se o Eduardo tem conexões lá fora, este, por sua vez, tem uma expertise bem distinta da grande maioria ali.",566
Relacionado,"Esse mandrião manda em alguma coisa ainda ? Valha me Deus, parece o Fernandinho beira mar, precisa colocar o sujeito no RDD",566
Relacionado,PL/Paraná ... Putz!! Merda por cocô.,566
Relacionado,Um excelente nome para a comissão.,566
Relacionado,Sim,566
Relacionado,Ótima escolha,566
Relacionado,"Acho q isso depende do Valdemar, um cara q parece n estar MT disposto a caçar treta pra si não",566
Relacionado,Ótimo escolha.,566
Relacionado,Maravilha!,566
Relacionado,Bom demais,566
Relacionado,Esse vai ficar aqui no Brasil mesmo? Daqui a pouco se muda tb,566
Relacionado,ZUCCO,566
Relacionado,"Eita!
Esse aí dá trabalho, hein.
Grande dia!",566
Relacionado,Bolsonaro  que manda é??  Que merda é  ele???,566
Relacionado,Excelente!,566
Relacionado,Inútil,566
Relacionado,Mas quem vai representar o tráfico internacional de drogas?,566
Relacionado,Tá solto esse?,566
Relacionado,"""Hainnn, não gostei, vou votar nos Wentralbaté, república de Curitiba vive, Deltan to é nosso rei""...",566
Relacionado,"The future of gaming is here Play new AAA titles and your PC faves on the first Web3-native handheld gaming device.

Plus, unlock exclusive perks and rewards Reserve yours today with ETH ↓",566
Principal,"Muita gente ainda não percebeu que Bolsonaro está nos EUA não por escolha, mas como consequência da perseguição política que vem se intensificando no Brasil. E ele não é o único. Aos poucos, toda a oposição ao governo atual está sendo silenciada, enquanto muitos ainda acreditam que terão tempo para “construir um nome” para 2026…

Isso não é sobre ser bolsonarista ou qualquer outro rótulo, mas sobre entender o jogo político e o capital político no mundo real. Não adianta planejar o futuro sem antes lutar para mudar o sistema agora.

Querem um novo nome? Construam. Mas antes, garantam que haverá espaço para ele existir.",567
Relacionado,"Efeitos pesados, enquanto os “amigos” dão risada. Pois é. Triste mesmo!",567
Relacionado,A pessoa antes e depois de ingerir o CRACK vejam e reflitam como isso é triste,567
Principal,Vereador compara colega a Maria do Rosário e é condenado por violência política de gênero -,568
Relacionado,"Eis o nível da real realidade do bostil digo Brasil, liberdade de expressão é como papel higiênico",568
Principal,#Brasil  #Política Tem que ter um pau pra cima de todos que chamaram EUA de império gritaram contra BUsh e tem que ser mais que horroroso! Esses que acham normal Putin contra UcrÂnia acham normal Maduro querer Guiana e adoram seqüestradores todos temque seremquebrados semescrúpulo,569
Principal,Desaprovação ao governo Lula atinge recorde em São Paulo #Lula  #Parana  #pesquisa  #saopaulo  #PlenoNews,570
Relacionado,"Eu reprovo desde sempre, e nem participo dessas pesquisas, imagine o tanto de pessoas como eu que tbm está reprovando que não está participando da pesquisa?",570
Relacionado,"Vai começar o Brasileirão e você não vai ficar de fora, né? Bora curtir Tricolor x Leão com exclusividade no Premiere, e o melhor, você pode garantir seu lugar na torcida a partir de R$29,90/mês no plano anual. Assine agora e viva as emoções do melhor campeonato do mundo!",570
Principal,"O Chanceler Alemão Friedrich Merz anuncia uma ""mudança de paradigma"" na política de defesa, prometendo reconstruir o exército alemão com armamento avançado e priorizar contratos de defesa europeus:

“Agora, precisamos reconstruir nossas capacidades de defesa, em parte do zero, com uma estratégia de defesa e aquisição baseada em tecnologia, com sistemas automatizados, com vigilância independente por satélite europeia, com drones armados e com vários sistemas de defesa modernos.”  

O Parlamento vota hoje sobre mudanças nas regras fiscais para financiar a expansão. O Chanceler Alemão Friedrich Merz anuncia uma ""mudança de paradigma"" na política de defesa, prometendo reconstruir o exército alemão com armamento avançado e priorizar contratos de defesa europeus: “Agora, precisamos reconstruir nossas capacidades de defesa, em parte do zero, com uma estratégia de defesa e aquisição baseada em tecnologia, com sistemas automatizados, com vigilância independente por satélite europeia, com drones armados e com vários sistemas de defesa modernos.” O Parlamento vota hoje sobre mudanças nas regras fiscais para financiar a expansão.",571
