Tipo,Texto,Chave
Relacionado,"Sexestao enaltecendo tanto essa invencibilidade,que continue... Mas, a diferença, principalmente no society,é muito grande...",191
Relacionado,"3 cenários: 0x0, 1 a 0 pro sp ou 10 a 0 pro palmeiras",191
Relacionado,1 x 1,191
Relacionado,Já tivemos o pré jogo Barça x Real agora vamos para jogo mais importante do dia,191
Relacionado,quantos graus ta ai? aq ta friozao,191
Relacionado,0x0 ou uns 35x0 pro palmeiras,191
Relacionado,1x1,191
Relacionado,4x2 São Paulo,191
Relacionado,2x0 Parmera,191
Relacionado,Joga sal grosso aí Gabriel,191
Relacionado,"Lixo isso que chamam de gramado, deveria ser proibido",191
Principal,"Passa a régua para a sétima rodada do #Brasileirao  Vai com calma, meu amigo! Tá passando rapidinho esse BR25, hein! Mas, e aí? Tá curtindo a colocação do seu time ou ele tá deixando a desejar? *Contém texto alternativo. #BrasileiraoNoSportv  #Brasileirao  #Rodada6  #CampeonatoBrasileiro  #FutebolNacional",192
Relacionado,pensei que fosse tempo de botafogo,192
Relacionado,"7a rodada já estão comemorando, já estou vendo a rodada que deixarão de mostrar isso, quando o Botafogo voltar pro topo, vcs falam tanta M e aí depois sofrem pra manter a narrativa, o inter vai perder srs, Renato Paiva um baita treinador tem um plano, Cuiabano o nosso meio campo.",192
Relacionado,Quando que vcs vão melhorar a qualidade da imagem? SporTV e premiere é só abaixo de fullhd. As vezes não dá nem pra ver direito. E não acontece com outros streamings. Internet 500MB..,192
Relacionado,"Vitória, vasco, grêmio,hoje são candidatos a segunda divisão, pelo futebol que jogam.",192
Relacionado,Pô eu acho que o Inter tem que melhorar nessa tabela do Campeonato Brasileiro se ele não ganhar tudo bem eu acho que isso não vai acontecer porque não tem como olha o Flamengo é um baita time.,192
Principal,NÃO TANKEI ESSA FOTO Sem dúvidas a melhor cena desse Brasileirão até o momento: Memphis trombando o irmão gêmeo do Romero com a camisa do Internacional kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,193
Relacionado,"Ele pensando: ""Oxe eu não mandei dispensar o Romero, o que ele tá fazendo aqui no Inter?""",193
Relacionado,Quem é esse rocambole?,193
Relacionado,Kkkkkkkkk,193
Relacionado,"GREENZAÇO HISTÓRICO @APalpites !!! teu trabalho é diferenciado demais, mt obg",193
Relacionado,Kkkkkkkkkk,193
Principal,"Júnior Santos no Atlético-MG:

8 jogos
0 gol
1 assistência",194
Relacionado,OS CARAS PAGARAM 50M NO PRÓPRIO ALGOZ KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,194
Relacionado,"spots in the 2025 championship rounds at @attstadium are up for grabs today. Tune in @LIVE on @X to see who has what it takes!  Sunday, May 11th 2:45pm ET / 11:45am PT Fort Worth, TX",194
Relacionado,Pra ver o amadorismo dos dirigentes. Ano passado enquanto estava no Botafogo ele não aguentava um pique de 5 metros e comeu banco. Era muito óbvio que era uma bomba completa! Mas os dirigentes gastam sem pensar. Por isso quase todos os clubes da série A estão na merda...,194
Relacionado,"Não adianta, só jogou no Botafogo foi pro Fortaleza e voltou a ser o mesmo bagre de sempre",194
Relacionado,E vcs preocupado com os gols de pênalti do Gabi kkk,194
Relacionado,Valeu a pena atrapalhar o Botafogo achando q vai ficar mais fácil ganhar alguma coisa?,194
Relacionado,"Deve ser o primeiro perfil que usa corretamente o ""0"" no singular",194
Relacionado,Mas o importante é que o Dudu vai usar a camisa 92,194
Relacionado,"50 milhõeszinhos e 1,8 milhões por mês. Suave",194
Relacionado,"Essa bomba aí foi pior que perder a libertadores.

O Botafogo é o Palmeiras 2.0 pro Galo.
Perde dentro e fora de campo kkkkk",194
Relacionado,MAS O ASSUNTO É O GABIGOL KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,194
Relacionado,"Manda de volta para o Botafogo, kkkk, ele só sabe jogar aqui.",194
Relacionado,PEDRAO TU É O CARA!!!! @APalpites absurdo o trabalho que você faz,194
Relacionado,Isso é mt bagre,194
Relacionado,Futebol tem as suas peculiaridades,194
Relacionado,"ainda tá bom, com essa assistência aí",194
Relacionado,Tá bom demais uai. Chegou lá de graça,194
Relacionado,"Eu quero de volta, ídolo absoluto. Nosso magic santos",194
Relacionado,Já já ele volta por 3mi,194
Relacionado,Craque kkkkk,194
Relacionado,Foi esse time que buscou um tal de Bernard no aeroporto? Ah mais o que importa é o Dudu usar a camisa 92,194
Relacionado,Não sei o pq o Atlético Mineiro desembolsou essa grana nele,194
Relacionado,Melhor que o tigrinho em 8 jogos,194
Relacionado,Esse ai ganhou um caminhão de dinheiro fazendo 6 gols na pre libertadores,194
Relacionado,"Emoção, rivalidade, craques em campo e a emoção que ninguém faz igual. Assine a partir de R$29,90/mês no plano anual e viva as emoções da oitava rodada com o Premiere",194
Relacionado,faz do bernard pra gente ver,194
Relacionado,"Melhor negócio que fizemos e eu amo esse cara, mas que negócio da China viu!",194
Relacionado,Fodeu o Galo na final da libertadores e fodeu o galo arrancando 50 milhões pra nada.,194
Relacionado,"300 minutos voltando de lesão, se nao quiser devolve!",194
Relacionado,Problema é o gabigol....,194
Relacionado,"Volta pra casa ,meu crage favorito kkkkk",194
Relacionado,kkkkkkkkkkkkkkkkkkkkkk,194
Relacionado,Pelo menos ajuda na marcação das lurdinhas. Acreditem dudu e pior que esse aí hoje em dia,194
Relacionado,Jogador bem ruim.,194
Relacionado,"Nove jogos por rodada com a transmissão que ninguém faz igual é só no Premiere. Assine a partir de R$ 29,90/mês e garanta seu lugar na torcida pelo seu time do coração no melhor campeonato do mundo.",194
Relacionado,Mais um pra pegarem no pé Kkkkkkkkkkk,194
Relacionado,QUAL O PROBLEMA??? Dudu ta chegando e Gabigol é banco,194
Relacionado,"Deixem nosso pedreiro em paz!

Manda de volta então po",194
Relacionado,Bagre de 50 milhões,194
Relacionado,Dudu vai comer banco pra ele kkkk  cara já tem uma assistência,194
Relacionado,BAGRE!!!!,194
Relacionado,Imprensa mineira: Aaaah se fosse jogador do Cruzeiro..,194
Relacionado,Dudu agora vai resolver os problemas Kkkk,194
Relacionado,BAGRE COM FORÇA,194
Relacionado,E quanto de salário?,194
Relacionado,Esse é ruim de verdade.,194
Relacionado,Bagre dos bagres,194
Relacionado,HAUHAUHAUHAUHAHUA,194
Relacionado,Horrível,194
Relacionado,Kkkkkk,194
Relacionado,O preço pago nesse cidadão é algo inexplicável. Dinheiro na mão é vendaval mesmo.,194
Relacionado,Lavagem de dinheiro não é possível. Futebol brasileiro está muito ruim.,194
Relacionado,Bagre inútil,194
Relacionado,"Extra, extra! Várias galinhas foram enganadas!",194
Relacionado,Eu sou galo e quero que esse lixo volte pro Botafogo.,194
Relacionado,Pode voltar p gente que aceito! Raçudo e com nossa camisa da sorte,194
Relacionado,"O Botafogo vendeu ele por 50M pra esses otarios aí

Só que o Botafogo foi ainda mais otario prq usou esses 50M e deu no Rwan Cruz que parece até eu jogando bola.",194
Relacionado,O Assassino alvinegro,194
Relacionado,Tem que mandar embora o Vagabundo que contratou esse cara,194
Relacionado,rapaz... uma das maiores comidas de rabo da história desse site,194
Relacionado,Vasco sempre inovando. Linha de impedimento com um lateral colado na trave. : @canalpremiere,194
Relacionado,O gramado do estádio do Barcelona.,194
Relacionado,"isso é uma das coisas mais lindas que já vi, que isso.",194
Principal,Ferroviária 0x1 Coritiba Gustavo Coutinho Filipe Machado Brasileirão Série B | 6ª rodada https:// tus/1918469355102454006/video/1 …,195
Relacionado,"olha o corta luz do Josué, pqp eu vou gozar",195
Relacionado,Machado cruzeiro legend,195
Relacionado,Josué joga de terno slk,195
Relacionado,Golaço tá,195
Relacionado,Pena que o Carlão cometeu o crime,195
Principal,"O São Paulo agora é o ÚNICO clube que não perdeu no Brasileirão.

INVICTO!",196
Relacionado,Zubeldia é o melhor técnico no Brasil?,196
Relacionado,"— Único Invicto no Brasileirão 
— Somente empate 
— Será rebaixado invicto 

Isto é São Paulo Futebol Clube de Luis Zubeldia",196
Relacionado,E pode ser rebaixado invicto,196
Relacionado,"Só empatando vai tomar no cu kkkk

Melhor perder 1 jogo e ganhar 1 do que empatar 2, se lascar em",196
Relacionado,"só tenho 2 palavras para dizer ao tricolor: 
PARA 
BENS!",196
Relacionado,São Paulinos:,196
Relacionado,"Chupa, zubeldia melhor técnico do Brasil 

Segue 10° colocado",196
Relacionado,Com poderosos 6 empates em 7 rodadas.,196
Relacionado,Pena que,196
Relacionado,invicto com vários empates e 1 vitória,196
Relacionado,Trabalho espetacular do Zuzu. Deixem o homem trabalhar!!!,196
Relacionado,"6 empates em 7 jogos, boa sao paulo",196
Relacionado,mas também quase q não ganha,196
Relacionado,"O Maioral, O Soberano!

Chega de humildade eu não aguento mais ser humilde, a soberba é o que nos define.",196
Relacionado,"Próximo jogo: Palmeiras x São Paulo. Inter era o time invicto no mundo em 2025, perdeu. Fortaleza não perdia em casa desde nov/23. Perdeu. Ceará não perdia em cada desde 08/2/, perdeu.",196
Relacionado,"O pior é que tem imbecil comemorando isso kkkkkkkk conrinuem comemorando empate animais, se empatar até o fim do campeonato é rebaixado",196
Relacionado,Vai perder domingo fé em Deus pro verdazzo disparar na liderança,196
Relacionado,"O que mais me preocupa são muitos iguais vocês, achando que esse invicto é algo pra se comemorar...o time é muito mal treinado, o time nao joga bem, os dirigentes péssimos e aí vem as páginas colocarem a palavra invicto em caixa alta como se fosse um feito heroico.",196
Relacionado,"""ainnn o São Paulo está invicto no campeonato, não perdeu aínda!"" De que adianta...Mas também não ganha de ninguém",196
Relacionado,Po mas quantos empates tbm? Kkkkkkk,196
Relacionado,Deus abençoe o São Paulo Futebol Clube,196
Relacionado,Tem que deixar o Rebeldia TRABALHAR!!!!,196
Relacionado,"@oEnzoBS fala dele.

. Brasileirão. O homem se nega a perder um jogo.",196
Relacionado,"É a tropa do Zuzu comemorando mais um título seguido

Ano passado, ganhamos a Copa G6 2024 e agora comemoramos o Torneio Tamo Invicto 2025

SALVE A LDU PAULISTA, AMADO CLUBE BRASILEIRO kkkkkkkkkkkkkkkkk",196
Relacionado,"Empate é uma desgraça que engana

Melhor perder 2 e ganhar 1, do que empatar 3

O Liverpool 2018-2019 sabe bem isso",196
Relacionado,@gilbarretospfc q trabalho guardiola ou zubeldia só o tempo dirá,196
Relacionado,"6 empates 1 vitória
Era melhor ter 4 vitórias e 3 derrotas",196
Relacionado,Olha onde tá o único invicto do Brasileirão kkkkk,196
Relacionado,Não perde um título grande desde 2008,196
Relacionado,É o empata trika,196
Relacionado,"Ótimo trabalho do Zubeldia, merece aumento de salário",196
Relacionado,"Claro, só empata",196
Relacionado,1 vitória em 7 jogos,196
Relacionado,Vou roubar um comentário que eu vi em outro post ... é a mesma coisa que dizer q n é broxa mas nunca ter comido ninguém,196
Relacionado,Tem algum torcedor São Paulino feliz com essa notícia?,196
Relacionado,"Que continue assim e empate todos os jogos, no final eles serão os primeiros invictos e rebaixados. Algo que nunca aconteceu no futebol MUNDIAL ..KKKKKK",196
Relacionado,bater no tricolor paulista é difícil p krl,196
Relacionado,kkkkkkk boa tricolor .. deus permita ficar nessa toada até a 38° rodada,196
Relacionado,Parabéns,196
Relacionado,Vai empatar mais 30 jogos e cair,196
Relacionado,Calma que o palmeiras vai enfiar uma goleada histórica na zubeldineta,196
Relacionado,"Zubeldia só nn vai pra seleção por que é mto leal ao São Paulo, mas o clube deveria renovar seu contrato com aumento de salário",196
Relacionado,mas tá na na pqp da tabela,196
Relacionado,"Kkkkkkkk

Kkkkk

Tem o Palmeiras esperando .",196
Relacionado,Ngm liga pra invencibilidade se ela n reflete a posição na tabela,196
Relacionado,Gigante zuzubalandia,196
Relacionado,quem é o lider?,196
Relacionado,Nem adianta era melhor perder um e ganhar mais duas partidas,196
Relacionado,@Victor_Ol1ver é o tricolor.,196
Relacionado,VAI TOMA NO OLHO DA PUTA QUE TE PARIU DO FURINCULO DA PORRA DO SEU CU,196
Relacionado,"Não adianta nada não perder nenhuma partida e cair para a segunda divisão, preferia que tivesse perdido duas e ganhado mais outras duas, do que todos esses empates.",196
Relacionado,"Pode continuar assim, está ótimo",196
Relacionado,pintou o campeão,196
Relacionado,Ser invicto só empatando KKKKk,196
Relacionado,P próximo jogo isso muda kkkkkk,196
Relacionado,"Eu também nunca levei um ""não"" da Ana de Armas.",196
Relacionado,Tá é com empatite. E severa.,196
Relacionado,"Se for pra acabar o brasileiro com 38 pontos e ser rebaixado, tá muito bom é um excelente trabalho",196
Relacionado,Kkkkkkkkkkkkkkkk,196
Relacionado,"E também que não ganha de ninguém, so ganhou 1!",196
Relacionado,Empate Futebol Clube,196
Relacionado,500 empates,196
Relacionado,so terminar o campeonato invicto e só com empate que a serie B vai chegar! Kkkkkk,196
Relacionado,kkkkkkk,196
Relacionado,O tricas .,196
Relacionado,e não ganha de ninguém,196
Relacionado,Ta voando,196
Relacionado,@juliaxspfc,196
Relacionado,Invicto mas quando vai ver tá no meio da tabela,196
Relacionado,9 pontos em 10°,196
Relacionado,E não vai ter virada de mesa igual nos anos 90 qndo caiu no Paulistão.,196
Relacionado,"Eu nunca fui corno,mas também nunca namorei",196
Relacionado,9/45,196
Relacionado,Mas também não ganha kkkk aí é foda,196
Relacionado,@grok o São Paulo futebol clube alguma sequência invicta nas primeiras rodadas do brasileirão por pontos corridos?,196
Relacionado,e ainda querem criticar o zuzu,196
Relacionado,apaga essa porra,196
Relacionado,Segue o Décimo colocado,196
Relacionado,300 empates,196
Relacionado,Também só empata,196
Relacionado,E briga para não cair,196
Relacionado,Dança com a irmã e transa de Jeans,196
Relacionado,trabalho impecável do Zubeldia,196
Relacionado,Zubeldia alegria,196
Relacionado,Mister zuba fazendo história,196
Relacionado,Tbm só empata,196
Relacionado,Eba…..,196
Relacionado,"slc deve ser o lider entao ne, em
que posição estao?",196
Relacionado,"empatou pouco, graças a deus",196
Relacionado,Invicto com 300 empates e em décimo no Brasileirão,196
Relacionado,"Interessante é que tem time cm 3 derrotas beeem na frente deles. Mas, blz",196
Relacionado,Torcida do São Paulo deve tá feliz com isso viu,196
Relacionado,Passaremos por aí,196
Relacionado,Kkkkkkk,196
Relacionado,Não perde mas também não ganha né,196
Relacionado,N perde mas tb n ganha,196
Relacionado,Três empates no Morumbis… um contra o laterna! Que,196
Relacionado,Não perde mas também não ganha.. inimigo da vitória,196
Relacionado,Uma vitória e 6 empates kkkkkkkkkkkk,196
Relacionado,zuzu é o melhor técnico do brasil,196
Relacionado,Aff,196
Relacionado,Zubeldía na seleção!!,196
Relacionado,"Não perde, mas também não ganha. Zubeldia, Luís.",196
Relacionado,Também só faz empatar,196
Relacionado,Total de 1 vitória em 7 jogos,196
Relacionado,4 empates e tá em 10 na tabela oq adianta,196
Relacionado,"Fui até olhar a tabela novamente, o único invicto até aqui e está em 10°! Uau!",196
Relacionado,"Com 6 empates kkk, vergonha",196
Relacionado,É líder ??!,196
Relacionado,Kakakakakaka gaitei legal,196
Relacionado,"é o empatime futebol clube, vamoooo",196
Relacionado,Tomara que termine o campeonato invicto. Empate mais 31 jogos,196
Relacionado,Mas tbm não ganhar,196
Relacionado,@JeCouto10 parabéns,196
Relacionado,"Calma gente meu tricolor só está esperando o clássico contra o palmeiras e levar uma super goleada,como sempre faz e aliás nosso técnico vai amar isso e achar normal a goleada",196
Relacionado,@everzyou zubeldia e bom,196
Relacionado,a tropa do só empata,196
Relacionado,@grok por favor diga pra o perfil Noite de Copa qual a classificação do São Paulo no Campeonato Brasileiro 2025 até esta rodada.,196
Relacionado,"São Paulo é o último invicto com a derrota do Flamengo e, se continuar nessa toada, Flamengo será o único time que não caiu pra série B...",196
Relacionado,Deixem o Zubeldia trabalhar,196
Relacionado,Time horrível. Só prova o baixo nível desse campeonato.,196
Relacionado,Bela boxxxta !,196
Relacionado,Calma a hora dele vai chegar kkk,196
Relacionado,Aooooo anjinho,196
Relacionado,Foda-se,196
Relacionado,Só podia começar a ganhar tbm né? Não aguento mais ser empata paulo,196
Relacionado,Domingo acaba essa envecebilidade.,196
Relacionado,Sábado ele terá o dele no Allianz Parque,196
Relacionado,Que continue empatando.,196
Relacionado,1000000999 de empates.,196
Relacionado,Empate-man,196
Relacionado,"Hum, imagino então que ele seja o líder ou pelo menos está figurando no G4, correto?",196
Relacionado,Next target...,196
Relacionado,"Palmeiras tá gostando de quebrar um tabu esse ano, proximo jogo acho q é contra os empaTrikas",196
Relacionado,Quem vê pensa que tá jogando muito,196
Relacionado,"Zubeldismo , time cascudo .",196
Relacionado,Até domingo,196
Relacionado,E quantos empates,196
Relacionado,Hahahahahaha apaga que dá tempo,196
Relacionado,"do jeito q esse time está, domingo acaba essa invencibilidade",196
Relacionado,"Siga o 11º colocado, pq o 10º já disparou",196
Relacionado,Q massa é bom q ele empate daqui pra dezembro e termine no Z4 pra vê oq vai acontecer.,196
Relacionado,só não ganhou tbm,196
Relacionado,"Mas nao ganha tb, parabens 10º colocado",196
Relacionado,Empatite nervosa,196
Principal,"O Coringão volta pra Neo Química Arena em busca de mais uma vitória no Brasileirão e a Konami, claro, tá com o bando de loucos nessa missão.",197
Relacionado,"Manda a Konami ir pra pqp, até agora não atualizou o time do Corinthians no Efootball",197
Relacionado,"Manda a Konami trazer um patch decente dos jogadores do Corinthians 

(E arrumar esse jogo)",197
Relacionado,"Na moral? Ganha isso aí po, já tá na hora de vencermos os caras novamente",197
Relacionado,os 14 players de efootball ao redor do mundo celebram a publicação divulgando o jogo da konami,197
Relacionado,"Manda a konami pra casa do crl
O jogo é uma merda",197
Relacionado,"MANDA A KONAMI LA NAQQUELE LUGAR, até agora não atualizaram o time do Corinthians",197
Relacionado,"Vcs precisam mandar à @KonamiBRA  @Jogue_eFootball Corrigir o Símbolo , esta descaracterizado!",197
Relacionado,CORRIGE O SÍMBOLO E ATUALIZA O ELENCO @Konami  @KonamiBRA,197
Relacionado,Perdeu a chance de fazer uma coisa bem legal,197
Relacionado,rasga esse contrato com a Konami,197
Relacionado,Essa safada preguiçosa q se recusa a trabalhar,197
Relacionado,"Quem tal ajudarem nas negociações dos direitos de imagem pra atualizar o elenco? Os rivais estão atualizados, vamos ficar pra trás até nisso? Me ajuda a te ajudar @Corinthians  @we_konami  @Jogue_eFootball Cadê Bidu, Angileri, Carillo, Martinez, Charles, Memphis, Bidon, Ryan, cia?",197
Relacionado,manda a konami atualizar o time porra,197
Relacionado,Bora pro @EASPORTSFC,197
Relacionado,Manda atualizar o time porra,197
Relacionado,@Jogue_eFootball  @KonamiBRA atualizem o elenco do corinthiansssss!,197
Relacionado,Perdeu a chance de colocar um dvd nessa imagem,197
Relacionado,"Essa porra de konami tá com Corinthians tá com bando de louco onde? O jogo deixou de existir, e aquela aberração que chamam de jogo não tem nem o elenco atualizado",197
Relacionado,Só falta paga o estadio kkkkkkk que nunca vai ser pago diga se se passagem!,197
Relacionado,"Fala para konami fazer uma carta épica do Memphis, já tá na hora.",197
Relacionado,@Konami  @play_eFootball tem que atualizar o time do @Corinthians,197
Relacionado,botou no dvd ?,197
Relacionado,"Atualizar o elenco no jogo nada, né? Bando de incompetente",197
Relacionado,"Renuncia @amelo12oficial tenha vergonha na cara. O teu mandato acabou, não entregue o clube ao conselho em troca do restante falido de sua presidência, caia atirando",197
Relacionado,Ainda ta em alta o DVD ou já modernizou essa piada.,197
Relacionado,e nao atualizaram a porra do time,197
Relacionado,"Jura que ces não colocaram 1 provocação de 2005? Pqp, como são ruim vei",197
Relacionado,Do nada ad da konami,197
Relacionado,Atualizar o elenco que é bom...,197
Relacionado,"atualiza a porra do time, kd o memphis e o carrillo??? tão jogando volei caralho?",197
Relacionado,Fechamos só com a EA,197
Relacionado,manda a konami ir pro inferno,197
Relacionado,faltou o dvd adm,197
Relacionado,"Divulga tanto isso aí e eles cagam pra nós, tudo desatualizado",197
Relacionado,e cade o dvd mano,197
Relacionado,Quero que a konami se foda por não lançar logo o MGS Delta,197
Relacionado,Bali?,197
Relacionado,Época boa do  dvd,197
Relacionado,"Konami tem mais é que ir pro lixo, não atualizam o elenco do Corinthians dês do ano passado, e ainda esse ano deixaram o escudo todo feio",197
Relacionado,gol do flamengo,197
Relacionado,"Manda @Konami atualizar o elenco do @Corinthians no @play_eFootball . Wesley Gassova ainda está, fora os jogadores genéricos.  Nem o @Memphis tá no elenco",197
Relacionado,Enquanto isso fora de campo o time desmorona,197
Relacionado,Time do Lula. Torcida de petistas.,197
Relacionado,Pra cima,197
Relacionado,Até o Mc Poze do Rodo ficou puto com o jogador do Mirassol kkkkkkkkk,197
Relacionado,Pra todas que ensinam o que é ser Corinthians desde cedo: feliz Dia das Mães!  #VaiCorinthians,197
Relacionado,Kkkkkkkkkkk até o Poze do Rodo deu a letra pro pseudo jogador lá do Mirassol,197
Relacionado,"| Após sofrer uma forte entrada no tornozelo aos 9 minutos do primeiro tempo da partida contra o Mirassol, o volante Raniele precisou tomar pontos na região durante o intervalo para seguir em campo no restante do jogo.

Apesar disso, a sutura feita no camisa 14 estourou com",197
Principal,"Yamal ganhou uma camisa 10 do Santos, de Neymar, de presente.",198
Relacionado,"BRASIL É HEPTA NA AREIA! O Brasil vence Belarus por 4 a 3 e leva o título da Copa do Mundo de Futebol de Areia pela SÉTIMA VEZ! 

Via: @geglobo",198
Principal,Volta Redonda 1x0 Paysandu Gabriel Bahia Luciano Naninho Brasileirão Série B | 6ª rodada https:// tus/1918841356459425793/video/1 …,199
Relacionado,U.u,199
Relacionado,Falta 41 pontos pra permanecer,199
Relacionado,Finalmente uma vitoria ?,199
Relacionado,E o nosso papão em gente kkkk,199
Relacionado,até o voltaço ganha e o paysandu nada,199
Relacionado,"Até que enfim uma vitória do voltaço, espero que não seja rebaixado",199
Relacionado,@TunaLusoMilgrau BOM DIAAA,199
Relacionado,É SÓ LAMBADA...,199
Principal,"Qual é a melhor bet pra hoje no Brasileirão? Qual é a melhor bet pra hoje no Brasileirão? Odds altas em TODOS os jogos na  Odds altas em TODOS os jogos na  @betnacional @betnacional ! Segue o link pra fazer a fezinha do fim de semana ! Segue o link pra fazer a fezinha do fim de semana    https:// https:// record.nsxafiliados.com/_5YsYOeG_f6vUO sjNOfgKeWNd7ZgqdRLk/1/ sjNOfgKeWNd7ZgqdRLk/1/ … … Depósito a partir de apenas R$ 1 e saque imediato via pix na maior casa do Brasil!

*publi Depósito a partir de apenas R$ 1 e saque imediato via pix na maior casa do Brasil!

*publi",200
Relacionado,Como assim 5 pro São Paulo? Alguém me explica esse negocio de bet?,200
Relacionado,"Se você apostar, por exemplo, R$ 10 na vitória do São Paulo e o São Paulo ganhar, você fica com R$ 56,10. O valor apostado é multiplicado pela odd. Nesse caso, a odd é 5.61.",200
Relacionado,Vitória do cruzeiro,200
Relacionado,"Eu apostei no cruzeiro,são Paulo, internacional",200
Relacionado,"esse odd do cruzeiro aí tá mto alta, vale a pena o risco",200
Relacionado,Essas odd do cruzeiro e do inter tão boas hein kkkkkk dá pra tirar uma grana massa,200
Relacionado,"Minha aposta:

Cruzeiro
São Paulo 
Ambas equipe marca no Atl Mg X Flu",200
Relacionado,"AGORA: Em homenagem ao Dia das Mães, a imagem de Nossa Senhora Aparecida, mãe de Jesus, foi projetada ao lado de seu filho, o Cristo Redentor, no céu do Rio de Janeiro.",200
Relacionado,BRASIL É HEPTA CAMPEÃO MUNDIAL DE FUTEBOL DE AREIA!!!!!!!!!!!,200
Relacionado,"A beleza aterrorizante da vida selvagem .

A Thread Não é para quem tem coração mole",200
Relacionado,"OBRIGADO GOVERNO ATUAL, POR DOBRAR O ROMBO E DEPOIS DESCOBRI-LO",200
Relacionado,"Se o golpe tivesse dado certo a roubalheira no INSS continuaria e você mais ficaria sabendo.
Compartilhe a verdade! 
LULA SALVOU O INSS",200
Principal,"VITÓRIA DO LEÃO! Em casa, o @ClubeDoRemo vence e assume a liderança do #BrasileirãoSuperbet !",201
Relacionado,"Obrigado Sr. Deus, ano passado eu tava tendo q aturar o Ribamar no ataque, pfv Senhor mande mais dias de glória",201
Relacionado,VAMOO POHAAA,201
Relacionado,Brota paysandu Z4,201
Relacionado,Tao bom ver o Remo líder,201
Relacionado,É o FENÔMENO AZUL!!!,201
Relacionado,O REI DA AMAZÔNIA ABRE O PLACAR COM GOL DO PAVANI! BORAAAAAA #REMxAMA #REMxAMA | 1x0 #OReiDaAmazônia #OReiDaAmazônia  #BrasileirãoSérieB2025 #BrasileirãoSérieB2025,201
Relacionado,"Tira a roupa amor, o Remo ganhou.",201
Relacionado,Segue o líder,201
Relacionado,"Leaoooooooooooo pohAaaaaaaa, segue o líder",201
Relacionado,Segue o líder!,201
Relacionado,CLUBE DO REMO,201
Relacionado,Tão deichando a gente sonhar,201
Relacionado,segue o liderrrrr,201
Relacionado,"Uh papai chegouuuu, uh papai chegou",201
Relacionado,Vamoooooos,201
Relacionado,É O REMO PORRA,201
Relacionado,"É O REMO, CRLH!!",201
Relacionado,Bora Leão,201
Relacionado,"liderança momentânea, mas o importante é estar sempre brigando na parte de cima da tabela!

Bora Leão",201
Relacionado,É cedo mas que o Remo vem forte vem.,201
Principal,Fluminense 1x1 Sport Kevin Serna Jhon Arias Brasileirão Série A | 7ª rodada https:// tus/1918800871162311104/video/1 …,202
Relacionado,Jhon Arias n é normal pprt esse joga muitaaa bola,202
Relacionado,O que joga o árias é incrível também,202
Relacionado,@gabriielguiime craque de bola,202
Principal,hat-trick do yuri alberto contra o inter,203
Relacionado,Kakakkaakakakakaakkaka 2 gols anulado ainda os sulistas tão chorando,203
Relacionado,"No Brasil, a diversão responsável tem nome: Betnacional! Vem conhecer e apostar com segurança.",203
Relacionado,Pequeno do sul,203
Relacionado,"Hat-trick da CBF contra o Inter. Fortaleza, palmeiras e agora Corinthians",203
Relacionado,Roubados pelo VARinthians novamente,203
Relacionado,pênalti que não foi absolutamente nada,203
Relacionado,"Comemora gambazada, ganharam do inter dps de duas décadas kkkkk",203
Relacionado,Inventaram um pênalti,203
Relacionado,Com dois pênaltis roubados fica fácil,203
Relacionado,caiu em itaquera o Juiz opera,203
Relacionado,Enquanto não marcasse o pênalti pra eles não ia desistir,203
Relacionado,KKKKKKKKKKKKKK PQP AI E PRA SE FUDER MSM,203
Relacionado,"Depois esses fpd vem reclamar de penalti, ganhando um penalti roubado desse contra o inter",203
Relacionado,"poe no dvd, nanicos",203
Relacionado,se aquilo era Pênalti os chute na cabeça do rogel contra o fortaleza e no Fernando contra o Palmeiras nem precisava de var,203
Relacionado,Juiz é o da frente na foto. Dá até amanhã,203
Relacionado,"Pênalti claro no Wesley ele não deu aí no final esse juíz faz isso, já vi esse filme em 2005",203
Relacionado,"Bagre , contra o flamengo não fez nada... fraco dms",203
Relacionado,"Inter sofre com essa lei do ex, kkkkkkkk",203
Relacionado,Arbitragem tem q ser cobrada e o arbitro afastado,203
Relacionado,KKKKKKKKKKKKKKKKKKKKK ele odeia esse time,203
Relacionado,Roubaram o Inter de novo pqp,203
Relacionado,põe no dvd suas puta gaúcha,203
Relacionado,colocou o pau na mesa e mandou o elenco inteiro da inter medir kkkkkkkkkk,203
Relacionado,põe no DVD ai torcidinhaKKKKKKKKKKKKK,203
Relacionado,"calma chorões do sul, é teu pai enfiando na sua bunda, na do vitao, zagueiro frouxo lixo",203
Relacionado,@Tharsao,203
Relacionado,Olha isso aqui @smarquxs,203
Relacionado,"spots in the 2025 championship rounds at @attstadium are up for grabs today. Tune in @LIVE on @X to see who has what it takes!  Sunday, May 11th 2:45pm ET / 11:45am PT Fort Worth, TX",203
Relacionado,"é o protagonistaaaaaaaa caralhoooo 3 vez, pede bença",203
Relacionado,meu cartola agradece,203
Relacionado,grande vitória do VAR,203
Relacionado,KAKAKAKAKAKAKAKA,203
Relacionado,craque do jogo foi o juizao,203
Relacionado,defesa do inter não sabe jogar bola,203
Relacionado,Bota no DVD esse aí,203
